system:index,NDII,NDVI,NDWI,date,point_id,.geo
6_0,0.11117429,0.6650202,0.08516242,2024-06-05,25006,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,0.038374078,0.5472491,0.04259233,2024-06-05,25007,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0,0.12337963,0.06007067,0.11796902,2024-06-05,25008,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,0.04982427,0.078672126,0.015845824,2024-06-05,25010,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,0.249385,0.6910569,0.21067098,2024-06-05,25015,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,0.16328189,0.70912737,0.13922781,2024-06-05,25016,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,0.08753315,0.29636964,0.06623235,2024-06-05,25019,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,0.35562015,0.50476193,0.24901186,2024-06-05,25022,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0,0.052833814,0.6182573,0.026653504,2024-06-05,25023,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0,0.21115687,0.58613336,0.1706357,2024-06-05,25024,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0,0.17880794,0.6964569,0.14041948,2024-06-05,25025,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0,0.20492645,0.62487257,0.1567489,2024-06-05,25026,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0,0.22755069,0.75769234,0.20739762,2024-06-05,25027,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0,0.038483128,0.059584297,0.08694622,2024-06-05,25028,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0,0.27166054,0.37010676,0.2676636,2024-06-05,25031,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0,0.25991297,-0.010801964,-0.0064113103,2024-06-05,25032,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0,0.14916766,0.1919192,0.09385863,2024-06-05,25034,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0,0.11975286,0.104336046,0.14748327,2024-06-05,25036,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0,0.2895577,0.81619805,0.29872468,2024-06-05,25037,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0,0.27665967,0.61904764,0.2418136,2024-06-05,25040,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0,0.059842773,0.5955998,0.019410977,2024-06-05,25041,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_0,0.32064608,0.5920319,0.30588236,2024-06-05,25042,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_0,0.28674382,0.42459893,0.23993483,2024-06-05,25043,"{""type"":""MultiPoint"",""coordinates"":[]}"
44_0,0.38062707,0.6207043,0.36721545,2024-06-05,25044,"{""type"":""MultiPoint"",""coordinates"":[]}"
45_0,0.05880556,0.58597577,-8.1208383E-4,2024-06-05,25045,"{""type"":""MultiPoint"",""coordinates"":[]}"
46_0,0.20570596,0.35068798,0.19434397,2024-06-05,25046,"{""type"":""MultiPoint"",""coordinates"":[]}"
47_0,0.28812414,0.55369264,0.29690105,2024-06-05,25047,"{""type"":""MultiPoint"",""coordinates"":[]}"
48_0,0.31004366,0.656526,0.28072837,2024-06-05,25048,"{""type"":""MultiPoint"",""coordinates"":[]}"
