system:index,NDII,NDVI,NDWI,date,point_id,.geo
0_0,-0.026863085,0.5351845,-0.08021878,2024-08-29,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,0.19616613,0.680402,0.13728744,2024-08-29,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,0.08280255,0.45075205,0.07768595,2024-08-29,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,-0.030384615,0.44437975,-0.048737522,2024-08-29,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,-0.053825382,0.40663508,-0.098517545,2024-08-29,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,0.16828814,0.6948718,0.10968314,2024-08-29,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,-0.10569106,0.32931507,-0.15447155,2024-08-29,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,-0.06794362,0.44966444,-0.12230801,2024-08-29,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0,0.17455138,0.7285068,0.1669561,2024-08-29,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0,-0.10493724,0.36918697,-0.15649363,2024-08-29,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,0.143629,0.67677546,0.059165858,2024-08-29,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,0.08844364,0.6158264,0.050739665,2024-08-29,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,0.18383099,0.48801324,0.14674029,2024-08-29,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0,0.23674911,0.7113071,0.19923267,2024-08-29,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,0.23080213,0.7297297,0.19329388,2024-08-29,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,0.23748052,0.7787667,0.22091503,2024-08-29,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,0.13013221,0.52974504,0.12891985,2024-08-29,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,0.22006689,0.72141117,0.18328275,2024-08-29,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,0.07783341,0.67732763,0.03293556,2024-08-29,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,0.20341536,0.75737214,0.15323012,2024-08-29,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,0.26511627,0.8026581,0.22624877,2024-08-29,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0,-0.00802139,0.46406984,-0.018460153,2024-08-29,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
