system:index,NDII,NDVI,NDWI,date,point_id,.geo
134_0,0.1789429,0.60708165,0.1853412,2024-02-26,25134,"{""type"":""MultiPoint"",""coordinates"":[]}"
135_0,0.25734025,0.82087225,0.21675774,2024-02-26,25135,"{""type"":""MultiPoint"",""coordinates"":[]}"
136_0,0.016328331,0.56840795,0.061671227,2024-02-26,25136,"{""type"":""MultiPoint"",""coordinates"":[]}"
137_0,-0.014894173,0.56916994,-0.10028329,2024-02-26,25137,"{""type"":""MultiPoint"",""coordinates"":[]}"
138_0,0.21599667,0.6769181,0.15831843,2024-02-26,25138,"{""type"":""MultiPoint"",""coordinates"":[]}"
139_0,0.11445013,0.70655566,0.08429752,2024-02-26,25139,"{""type"":""MultiPoint"",""coordinates"":[]}"
140_0,0.14496975,0.5822785,0.13430128,2024-02-26,25140,"{""type"":""MultiPoint"",""coordinates"":[]}"
141_0,-0.022616409,0.46316558,-0.06957328,2024-02-26,25141,"{""type"":""MultiPoint"",""coordinates"":[]}"
142_0,0.36971048,0.80904526,0.3590034,2024-02-26,25142,"{""type"":""MultiPoint"",""coordinates"":[]}"
143_0,0.18991946,0.8072087,0.16069986,2024-02-26,25143,"{""type"":""MultiPoint"",""coordinates"":[]}"
144_0,0.16405638,0.598862,0.2246232,2024-02-26,25144,"{""type"":""MultiPoint"",""coordinates"":[]}"
145_0,0.0779661,0.6797153,0.07272727,2024-02-26,25145,"{""type"":""MultiPoint"",""coordinates"":[]}"
146_0,0.20854217,0.52101326,0.18528488,2024-02-26,25146,"{""type"":""MultiPoint"",""coordinates"":[]}"
147_0,0.09282245,0.6364396,0.07611981,2024-02-26,25147,"{""type"":""MultiPoint"",""coordinates"":[]}"
148_0,0.08737864,0.6200814,0.09491059,2024-02-26,25148,"{""type"":""MultiPoint"",""coordinates"":[]}"
149_0,0.049200244,0.5085629,-0.073616825,2024-02-26,25149,"{""type"":""MultiPoint"",""coordinates"":[]}"
150_0,0.08444444,0.5337055,0.009895392,2024-02-26,25150,"{""type"":""MultiPoint"",""coordinates"":[]}"
151_0,0.18677042,0.60796815,0.15943694,2024-02-26,25151,"{""type"":""MultiPoint"",""coordinates"":[]}"
152_0,0.25712252,0.8176353,0.2698635,2024-02-26,25152,"{""type"":""MultiPoint"",""coordinates"":[]}"
153_0,0.42740285,0.8387485,0.46360153,2024-02-26,25153,"{""type"":""MultiPoint"",""coordinates"":[]}"
154_0,0.25916055,0.79559904,0.24559022,2024-02-26,25154,"{""type"":""MultiPoint"",""coordinates"":[]}"
155_0,0.3623475,0.8517211,0.3690049,2024-02-26,25155,"{""type"":""MultiPoint"",""coordinates"":[]}"
156_0,0.24843049,0.68178326,0.27024674,2024-02-26,25156,"{""type"":""MultiPoint"",""coordinates"":[]}"
157_0,0.078350514,0.6374026,0.08056222,2024-02-26,25157,"{""type"":""MultiPoint"",""coordinates"":[]}"
158_0,-0.017691998,0.40694568,-0.032850437,2024-02-26,25158,"{""type"":""MultiPoint"",""coordinates"":[]}"
159_0,0.018113678,0.62849313,-0.028122956,2024-02-26,25159,"{""type"":""MultiPoint"",""coordinates"":[]}"
160_0,0.0950455,0.6431138,0.06964657,2024-02-26,25160,"{""type"":""MultiPoint"",""coordinates"":[]}"
161_0,-0.019208606,0.47733846,-0.07170269,2024-02-26,25161,"{""type"":""MultiPoint"",""coordinates"":[]}"
162_0,0.16774955,0.70342207,0.11965011,2024-02-26,25162,"{""type"":""MultiPoint"",""coordinates"":[]}"
