system:index,NDII,NDVI,NDWI,date,point_id,.geo
0_0,0.39464256,0.79814726,0.3504211,2024-06-20,25000,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,0.24662577,0.6902564,0.21065198,2024-06-20,25001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,-0.015827794,0.4425554,-0.06806457,2024-06-20,25002,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,0.3856918,0.85915494,0.37106016,2024-06-20,25003,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,0.29390308,0.78351253,0.29482174,2024-06-20,25004,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,0.3047842,0.7536125,0.26546484,2024-06-20,25005,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,0.09733504,0.63628036,0.060570072,2024-06-20,25006,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,0.014536341,0.5597144,0.041015048,2024-06-20,25007,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0,0.10899651,0.6461111,0.100270234,2024-06-20,25008,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0,0.11756108,0.67112297,0.083893344,2024-06-20,25009,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,0.0063870186,0.5292135,-0.027857143,2024-06-20,25010,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,0.20028922,0.77689046,0.23354124,2024-06-20,25011,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,0.12540561,0.68660796,0.09589582,2024-06-20,25012,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0,0.052805282,0.6356325,0.011670174,2024-06-20,25013,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,0.30346474,0.83879095,0.30512515,2024-06-20,25014,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,0.22927347,0.6326914,0.16958277,2024-06-20,25015,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,0.114173226,0.64597946,0.060869563,2024-06-20,25016,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,0.1588156,0.5925197,0.12831241,2024-06-20,25017,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,0.22533537,0.7314376,0.18082242,2024-06-20,25018,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,-0.07240506,0.47374773,-0.1308062,2024-06-20,25019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,0.15284385,0.66888297,0.10136025,2024-06-20,25020,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0,0.20211676,0.75609756,0.18811882,2024-06-20,25021,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,0.13943502,0.6870687,0.11495952,2024-06-20,25022,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0,-0.11597894,0.35555556,-0.14774711,2024-06-20,25023,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0,0.15969656,0.709936,0.13363014,2024-06-20,25024,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0,0.16594756,0.65636855,0.09750404,2024-06-20,25025,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0,0.06977548,0.5930764,0.034232624,2024-06-20,25026,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0,0.23455213,0.7525116,0.19738825,2024-06-20,25027,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0,0.0044658193,0.4701131,-0.029850746,2024-06-20,25028,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0,0.21144931,0.7525518,0.183128,2024-06-20,25029,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0,0.14426354,0.7417722,0.15608664,2024-06-20,25030,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0,0.24792817,0.7915293,0.23712784,2024-06-20,25031,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0,0.020431545,0.49101797,-0.014836796,2024-06-20,25032,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0,0.13772455,0.6409792,0.11384615,2024-06-20,25033,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0,0.23757295,0.8031366,0.23946643,2024-06-20,25034,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0,0.16908212,0.69046193,0.13446055,2024-06-20,25035,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0,0.1514367,0.63126725,0.11524966,2024-06-20,25036,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0,0.2386631,0.79521096,0.23734675,2024-06-20,25037,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0,0.15579171,0.6578135,0.14946467,2024-06-20,25038,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0,0.18758883,0.70328104,0.16402632,2024-06-20,25039,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0,0.22267206,0.736152,0.190022,2024-06-20,25040,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0,0.07296954,0.5810811,0.020120725,2024-06-20,25041,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_0,0.33262068,0.82798684,0.30917507,2024-06-20,25042,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_0,0.24533975,0.72764045,0.20994648,2024-06-20,25043,"{""type"":""MultiPoint"",""coordinates"":[]}"
44_0,0.447548,0.8809559,0.43871295,2024-06-20,25044,"{""type"":""MultiPoint"",""coordinates"":[]}"
45_0,0.025043478,0.54017746,-0.024875622,2024-06-20,25045,"{""type"":""MultiPoint"",""coordinates"":[]}"
46_0,0.15747033,0.47963676,0.13187906,2024-06-20,25046,"{""type"":""MultiPoint"",""coordinates"":[]}"
47_0,0.25697666,0.62970614,0.25115624,2024-06-20,25047,"{""type"":""MultiPoint"",""coordinates"":[]}"
