system:index,NDII,NDVI,NDWI,date,point_id,.geo
0_0,-0.049173467,0.49580446,-0.10028528,2024-07-05,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,0.18389563,0.63173103,0.15025318,2024-07-05,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,0.10274832,0.47644663,0.095131665,2024-07-05,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,-0.040052384,0.43313283,-0.029338006,2024-07-05,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,-0.020556493,0.4247598,-0.05817324,2024-07-05,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,0.15833601,0.6176771,0.10223869,2024-07-05,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,0.028596995,0.2305652,-0.09909353,2024-07-05,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,0.01262046,0.37949124,-0.110757805,2024-07-05,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0,0.16792595,0.7083764,0.19945455,2024-07-05,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0,-0.08080993,0.36355418,-0.14942005,2024-07-05,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,0.13291448,0.67360795,0.10148542,2024-07-05,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,0.13048618,0.59394,0.10231564,2024-07-05,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,0.21760033,0.5286964,0.19489263,2024-07-05,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0,0.20973884,0.6874075,0.17351598,2024-07-05,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,0.2037709,0.680284,0.1527446,2024-07-05,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,0.18938716,0.73862135,0.19224326,2024-07-05,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,0.20767552,0.5770235,0.18241902,2024-07-05,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,0.26798144,0.7685858,0.2513348,2024-07-05,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,0.08506451,0.67432153,0.05383637,2024-07-05,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,0.19756976,0.7747093,0.16842106,2024-07-05,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,0.23645833,0.7209302,0.20455779,2024-07-05,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0,-0.029411765,0.40194175,-0.05826087,2024-07-05,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,0.09992845,0.60481584,0.07022401,2024-07-05,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0,0.0752775,0.6010855,0.030674847,2024-07-05,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0,0.11161847,0.515316,0.04551649,2024-07-05,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0,-0.018874908,0.47108433,-0.059865255,2024-07-05,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
