system:index,NDII,NDVI,NDWI,date,point_id,.geo
8_0,0.09130844,0.5682657,0.080050826,2024-01-12,25008,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,-0.12078194,0.4676525,-0.2052052,2024-01-12,25010,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,-0.040975608,0.51175994,-0.06753377,2024-01-12,25019,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,-0.045294277,0.57254905,-0.0914755,2024-01-12,25022,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0,-0.010362694,0.5239567,0.005609383,2024-01-12,25024,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0,-0.107589655,0.36578947,-0.12256974,2024-01-12,25026,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0,-0.07042254,0.47895792,-0.03107221,2024-01-12,25028,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0,-0.06622347,0.5612682,-0.06731507,2024-01-12,25031,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0,0.14176664,0.57058823,0.15148248,2024-01-12,25032,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0,0.12728344,0.6038835,0.054580275,2024-01-12,25034,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0,0.29688132,0.77191824,0.21518987,2024-01-12,25036,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0,0.047806524,0.63870966,0.02448862,2024-01-12,25040,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_0,0.17993392,0.6805983,0.16641222,2024-01-12,25042,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_0,0.3710309,0.8313539,0.3615894,2024-01-12,25043,"{""type"":""MultiPoint"",""coordinates"":[]}"
44_0,0.46854606,0.8932917,0.49753207,2024-01-12,25044,"{""type"":""MultiPoint"",""coordinates"":[]}"
46_0,0.1711092,0.5271795,0.21402365,2024-01-12,25046,"{""type"":""MultiPoint"",""coordinates"":[]}"
47_0,0.17469506,0.7136842,0.2399086,2024-01-12,25047,"{""type"":""MultiPoint"",""coordinates"":[]}"
48_0,0.019000292,0.6025918,-0.061353575,2024-01-12,25048,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0,-0.028840495,0.41232795,-0.052589323,2024-01-12,25050,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0,0.03760648,0.505867,-0.0012970169,2024-01-12,25051,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0,0.15496938,0.67185473,0.17932296,2024-01-12,25052,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_0,0.0625711,0.45331246,0.059718523,2024-01-12,25058,"{""type"":""MultiPoint"",""coordinates"":[]}"
59_0,0.14339504,0.76350665,0.11793215,2024-01-12,25059,"{""type"":""MultiPoint"",""coordinates"":[]}"
60_0,-0.07375145,0.4642857,-0.035564266,2024-01-12,25060,"{""type"":""MultiPoint"",""coordinates"":[]}"
61_0,0.1808978,0.69666666,0.17506734,2024-01-12,25061,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_0,0.2633459,0.54109263,0.27215686,2024-01-12,25062,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_0,0.18529633,0.7110641,0.19694355,2024-01-12,25064,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_0,0.18001075,0.7222964,0.2566975,2024-01-12,25065,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_0,0.23575081,0.7217479,0.25890562,2024-01-12,25067,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_0,0.39124712,0.8843683,0.31098697,2024-01-12,25070,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_0,0.12503405,0.7463858,0.13655914,2024-01-12,25071,"{""type"":""MultiPoint"",""coordinates"":[]}"
77_0,0.20833333,0.68115944,0.18597858,2024-01-12,25077,"{""type"":""MultiPoint"",""coordinates"":[]}"
78_0,0.03782632,0.6803653,0.009325288,2024-01-12,25078,"{""type"":""MultiPoint"",""coordinates"":[]}"
79_0,0.008534851,0.54566383,-0.018757613,2024-01-12,25079,"{""type"":""MultiPoint"",""coordinates"":[]}"
81_0,0.12025628,0.6163793,0.11524164,2024-01-12,25081,"{""type"":""MultiPoint"",""coordinates"":[]}"
82_0,0.1903094,0.80396247,0.11004171,2024-01-12,25082,"{""type"":""MultiPoint"",""coordinates"":[]}"
83_0,-0.038062282,0.39692307,-0.058091287,2024-01-12,25083,"{""type"":""MultiPoint"",""coordinates"":[]}"
84_0,0.076011844,0.6008804,0.076467685,2024-01-12,25084,"{""type"":""MultiPoint"",""coordinates"":[]}"
85_0,0.018319646,0.39632106,-0.1652087,2024-01-12,25085,"{""type"":""MultiPoint"",""coordinates"":[]}"
87_0,0.16142073,0.73477405,0.097576134,2024-01-12,25087,"{""type"":""MultiPoint"",""coordinates"":[]}"
100_0,0.10401267,0.6862745,0.054332685,2024-01-12,25100,"{""type"":""MultiPoint"",""coordinates"":[]}"
108_0,0.3508087,0.7869898,0.4130106,2024-01-12,25108,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_0,-0.028037382,0.5961768,-0.1051574,2024-01-12,25110,"{""type"":""MultiPoint"",""coordinates"":[]}"
114_0,0.15891701,0.6312057,0.12572652,2024-01-12,25114,"{""type"":""MultiPoint"",""coordinates"":[]}"
