system:index,NDII,NDVI,NDWI,month,point_id,.geo
0_0,0.06696935,0.69538075,0.13700788,1,2281,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,-0.055055775,0.3731177,-0.087133855,1,17521,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,-0.01880342,0.4164502,-0.08284884,1,8779,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,-0.01151362,0.2088262,-0.050332382,1,7251,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,0.05929123,0.5735404,0.01672315,1,12528,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,0.10784314,0.69491524,0.1791317,1,341,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,-0.097874574,0.39403212,-0.11841754,1,14999,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,0.297072,0.80816716,0.31217387,1,4685,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0,0.017568517,0.46903422,-0.049943674,1,18656,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0,-0.10062661,0.52073735,-0.28529412,1,18773,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,0.164306,0.7349824,0.17544323,1,2141,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,-0.15214181,0.22905682,-0.2031732,1,20320,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,0.08638132,0.6627043,0.12463243,1,10658,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0,-0.075029776,0.32113144,-0.013725979,1,9016,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,0.008066184,0.26939842,0.02445089,1,10711,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,0.15809524,0.784,0.17073171,1,11892,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,-0.13315347,0.25248697,-0.14901835,1,8985,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,0.09936174,0.5413356,0.12454247,1,22173,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,0.068350926,0.063530356,0.019086177,1,3698,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,-0.022019334,0.5122363,-0.030040596,1,25097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,-0.18266627,0.39740258,-0.14761631,1,8465,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0,0.09865347,0.6188976,0.13135593,1,14324,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,-0.13618472,0.4322692,-0.17888889,1,22223,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0,0.1109698,0.6906024,0.124110185,1,13864,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0,-0.1347085,0.31577408,-0.115913145,1,19193,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0,-0.048423644,0.42461348,-0.0691608,1,14630,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0,0.390043,0.7373613,0.26599646,1,14455,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0,0.0628591,0.3047776,-0.0641985,1,4165,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0,-0.1574179,0.35296667,-0.1873263,1,18671,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0,0.21866897,0.96662956,0.14906833,1,8575,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0,0.12914625,0.5878269,0.11468549,1,23889,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0,-0.07740368,0.42547426,-0.039647575,1,8589,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0,0.14699793,0.35371703,0.17986459,1,11615,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0,-0.08286641,0.4652346,-0.14366198,1,16470,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0,-0.09545049,0.48219442,-0.089296274,1,12432,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0,-0.03756345,0.23321874,-0.021795642,1,8039,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0,0.07602196,-0.0026856104,-0.039824225,1,13367,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0,-0.04528582,0.430802,-0.08877722,1,17125,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0,0.23011121,0.73213524,0.22190201,1,19072,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0,0.12990503,0.16163222,0.13655761,1,17705,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0,-0.1072572,0.39747328,-0.1901348,1,15840,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0,0.0032092426,0.6340338,8.6460315E-4,1,15907,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_0,-0.04884454,0.41458106,-0.03430878,1,15050,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_0,0.077511296,0.5026609,0.0122813545,1,15526,"{""type"":""MultiPoint"",""coordinates"":[]}"
44_0,0.0019015424,0.22742663,0.03729366,1,13474,"{""type"":""MultiPoint"",""coordinates"":[]}"
45_0,0.32660648,0.71578395,0.44140968,1,22904,"{""type"":""MultiPoint"",""coordinates"":[]}"
46_0,-0.23313293,0.3752345,-0.15479966,1,17257,"{""type"":""MultiPoint"",""coordinates"":[]}"
47_0,0.15834379,0.64850134,0.18395303,1,23680,"{""type"":""MultiPoint"",""coordinates"":[]}"
48_0,-0.013228258,0.4510528,0.004149378,1,15067,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0,0.24748245,0.73493975,0.26944616,1,20268,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0,0.0052001188,0.2631903,-0.019969836,1,5076,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0,-0.16141236,0.37434828,-0.051579367,1,12217,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0,0.014303104,0.376117,-0.0085629765,1,17997,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0,-0.11946217,0.39826244,-0.14208768,1,16659,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0,-0.1512797,0.3043478,-0.16924985,1,20326,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_0,0.099134624,0.58587354,0.12908547,1,2171,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_0,0.20179708,0.72286373,0.10064744,1,2767,"{""type"":""MultiPoint"",""coordinates"":[]}"
57_0,-0.13579942,0.3825989,-0.059462402,1,9987,"{""type"":""MultiPoint"",""coordinates"":[]}"
58_0,0.38015717,0.8774479,0.40307692,1,20736,"{""type"":""MultiPoint"",""coordinates"":[]}"
59_0,-0.040897407,0.42166734,-0.08749753,1,4189,"{""type"":""MultiPoint"",""coordinates"":[]}"
60_0,-0.016794391,0.421651,-0.03955696,1,17682,"{""type"":""MultiPoint"",""coordinates"":[]}"
61_0,0.8509248,-0.034812737,0.88486737,1,13351,"{""type"":""MultiPoint"",""coordinates"":[]}"
62_0,0.022441346,0.55767196,-0.01406564,1,18190,"{""type"":""MultiPoint"",""coordinates"":[]}"
63_0,0.24762377,0.44420072,0.10577291,1,15785,"{""type"":""MultiPoint"",""coordinates"":[]}"
64_0,-0.009925558,0.0166299,-0.023792055,1,12667,"{""type"":""MultiPoint"",""coordinates"":[]}"
65_0,0.04892397,0.40606803,0.060467854,1,5685,"{""type"":""MultiPoint"",""coordinates"":[]}"
66_0,0.17973523,0.75534266,0.21296297,1,10579,"{""type"":""MultiPoint"",""coordinates"":[]}"
67_0,0.039229672,0.43659994,-0.009445386,1,20484,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_0,0.121323526,0.676397,0.0915015,1,18337,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_0,0.10902256,0.38466078,0.0771028,1,21814,"{""type"":""MultiPoint"",""coordinates"":[]}"
70_0,-0.0920875,0.3902439,-0.11774461,1,9070,"{""type"":""MultiPoint"",""coordinates"":[]}"
71_0,-0.03867661,0.3810589,-0.0777027,1,21950,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_0,-0.19545288,0.359375,-0.21189591,1,12981,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_0,0.20351973,0.74244833,0.17129356,1,10321,"{""type"":""MultiPoint"",""coordinates"":[]}"
74_0,-0.11153607,0.34720227,-0.12740125,1,11428,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_0,0.06283549,0.5628715,0.04199558,1,8969,"{""type"":""MultiPoint"",""coordinates"":[]}"
76_0,-0.06889353,0.3598687,-0.076623015,1,4202,"{""type"":""MultiPoint"",""coordinates"":[]}"
77_0,-0.111247696,0.41025642,-0.06227967,1,19878,"{""type"":""MultiPoint"",""coordinates"":[]}"
78_0,0.058866814,0.6416539,0.095684804,1,25362,"{""type"":""MultiPoint"",""coordinates"":[]}"
79_0,-0.0903192,0.4700748,-0.09735397,1,312,"{""type"":""MultiPoint"",""coordinates"":[]}"
80_0,0.42265427,0.8502304,0.31665832,1,13730,"{""type"":""MultiPoint"",""coordinates"":[]}"
81_0,-0.10949637,0.38000673,-0.10411727,1,5331,"{""type"":""MultiPoint"",""coordinates"":[]}"
82_0,0.4327661,0.8485342,0.4020401,1,13522,"{""type"":""MultiPoint"",""coordinates"":[]}"
83_0,0.30597404,0.7834507,0.2822796,1,4730,"{""type"":""MultiPoint"",""coordinates"":[]}"
84_0,0.14203882,0.6295858,0.18481155,1,8516,"{""type"":""MultiPoint"",""coordinates"":[]}"
85_0,0.12396694,0.75373137,0.029948868,1,5034,"{""type"":""MultiPoint"",""coordinates"":[]}"
86_0,0.0841785,0.53846157,0.040268455,1,14533,"{""type"":""MultiPoint"",""coordinates"":[]}"
87_0,0.12992701,0.4832827,0.12737921,1,17211,"{""type"":""MultiPoint"",""coordinates"":[]}"
88_0,0.40234375,0.8203593,0.19154558,1,24941,"{""type"":""MultiPoint"",""coordinates"":[]}"
89_0,-0.16239612,0.40518013,-0.16892502,1,4449,"{""type"":""MultiPoint"",""coordinates"":[]}"
90_0,-0.11949421,0.32052454,-0.15561622,1,8059,"{""type"":""MultiPoint"",""coordinates"":[]}"
91_0,0.1969564,0.5688487,0.04256804,1,16699,"{""type"":""MultiPoint"",""coordinates"":[]}"
92_0,-0.008190243,0.42947388,-0.023318835,1,15510,"{""type"":""MultiPoint"",""coordinates"":[]}"
93_0,0.0061670323,0.07099528,0.023518538,1,4252,"{""type"":""MultiPoint"",""coordinates"":[]}"
94_0,-0.18949425,0.34188947,-0.20674394,1,21940,"{""type"":""MultiPoint"",""coordinates"":[]}"
95_0,0.14876291,0.33861488,0.18922144,1,22585,"{""type"":""MultiPoint"",""coordinates"":[]}"
96_0,0.032388665,0.54330707,-0.041456018,1,12540,"{""type"":""MultiPoint"",""coordinates"":[]}"
97_0,-0.049217857,0.508658,-0.07212476,1,19236,"{""type"":""MultiPoint"",""coordinates"":[]}"
98_0,-0.184845,0.38582677,-0.1829436,1,9192,"{""type"":""MultiPoint"",""coordinates"":[]}"
99_0,-0.34207872,0.44927537,-0.34615386,1,7655,"{""type"":""MultiPoint"",""coordinates"":[]}"
100_0,-0.1433138,0.36645964,-0.16440587,1,6887,"{""type"":""MultiPoint"",""coordinates"":[]}"
101_0,-0.12816799,0.33671254,-0.117379874,1,8715,"{""type"":""MultiPoint"",""coordinates"":[]}"
102_0,-0.054539237,0.4881589,-0.03644647,1,19491,"{""type"":""MultiPoint"",""coordinates"":[]}"
103_0,-0.11515152,0.46365914,-0.28196722,1,19230,"{""type"":""MultiPoint"",""coordinates"":[]}"
104_0,0.39399293,0.86007607,0.36742425,1,19479,"{""type"":""MultiPoint"",""coordinates"":[]}"
105_0,0.4503991,0.840625,0.44956142,1,21377,"{""type"":""MultiPoint"",""coordinates"":[]}"
106_0,0.06913423,0.64632887,0.14241724,1,397,"{""type"":""MultiPoint"",""coordinates"":[]}"
107_0,0.23554708,0.5679401,0.1315226,1,199,"{""type"":""MultiPoint"",""coordinates"":[]}"
108_0,0.19798546,0.14304812,0.01604278,1,16248,"{""type"":""MultiPoint"",""coordinates"":[]}"
109_0,-0.0032725572,0.40195015,-0.05015904,1,10495,"{""type"":""MultiPoint"",""coordinates"":[]}"
110_0,-0.15411904,0.29831144,-0.24831632,1,21118,"{""type"":""MultiPoint"",""coordinates"":[]}"
111_0,0.052618135,0.40696174,0.06506181,1,14803,"{""type"":""MultiPoint"",""coordinates"":[]}"
112_0,0.024079964,0.65842944,0.027173912,1,14921,"{""type"":""MultiPoint"",""coordinates"":[]}"
113_0,-0.028074315,0.3819085,-0.047640752,1,20178,"{""type"":""MultiPoint"",""coordinates"":[]}"
114_0,-0.13424657,0.3139952,-0.113363676,1,20460,"{""type"":""MultiPoint"",""coordinates"":[]}"
115_0,0.04126282,0.44362262,0.101350084,1,14976,"{""type"":""MultiPoint"",""coordinates"":[]}"
116_0,0.28255528,0.7035491,0.1991183,1,7889,"{""type"":""MultiPoint"",""coordinates"":[]}"
117_0,0.1265941,0.6570397,0.18561485,1,1056,"{""type"":""MultiPoint"",""coordinates"":[]}"
118_0,0.067408234,0.6740342,0.08599533,1,20856,"{""type"":""MultiPoint"",""coordinates"":[]}"
119_0,0.098226465,0.48062703,0.11096167,1,17775,"{""type"":""MultiPoint"",""coordinates"":[]}"
120_0,-0.04315305,0.58045673,-0.10717557,1,11791,"{""type"":""MultiPoint"",""coordinates"":[]}"
121_0,0.15602481,0.4916761,0.0978199,1,6352,"{""type"":""MultiPoint"",""coordinates"":[]}"
122_0,0.354924,0.8549557,0.36734694,1,2408,"{""type"":""MultiPoint"",""coordinates"":[]}"
123_0,0.12197531,0.5166094,0.12370626,1,21741,"{""type"":""MultiPoint"",""coordinates"":[]}"
124_0,0.29516387,0.8389268,0.24158046,1,10700,"{""type"":""MultiPoint"",""coordinates"":[]}"
125_0,-0.125,0.4306894,-0.18531026,1,13690,"{""type"":""MultiPoint"",""coordinates"":[]}"
126_0,0.2532833,0.8457944,0.25,1,4739,"{""type"":""MultiPoint"",""coordinates"":[]}"
127_0,0.0744451,0.5037018,0.11111111,1,21160,"{""type"":""MultiPoint"",""coordinates"":[]}"
128_0,0.3357194,0.79273826,0.29608354,1,10120,"{""type"":""MultiPoint"",""coordinates"":[]}"
129_0,-0.08959771,0.6814095,-0.019161075,1,2136,"{""type"":""MultiPoint"",""coordinates"":[]}"
130_0,0.07762977,0.6084906,0.15544261,1,5407,"{""type"":""MultiPoint"",""coordinates"":[]}"
131_0,0.21752343,0.66680944,0.16419491,1,6267,"{""type"":""MultiPoint"",""coordinates"":[]}"
132_0,-0.01953125,0.31488615,0.013232514,1,7536,"{""type"":""MultiPoint"",""coordinates"":[]}"
133_0,0.07591837,0.6919468,0.08675118,1,15356,"{""type"":""MultiPoint"",""coordinates"":[]}"
134_0,-0.11931928,0.39077938,-0.06408126,1,21440,"{""type"":""MultiPoint"",""coordinates"":[]}"
135_0,-0.043613706,0.24806517,-0.12929493,1,20340,"{""type"":""MultiPoint"",""coordinates"":[]}"
136_0,-0.01859439,0.29833546,-0.05897772,1,13723,"{""type"":""MultiPoint"",""coordinates"":[]}"
137_0,0.17941953,0.08566108,0.19474755,1,8769,"{""type"":""MultiPoint"",""coordinates"":[]}"
138_0,-0.11782893,0.33,-0.053074434,1,10507,"{""type"":""MultiPoint"",""coordinates"":[]}"
139_0,0.21228737,0.66113937,0.18073016,1,25085,"{""type"":""MultiPoint"",""coordinates"":[]}"
140_0,-0.06966539,0.43492064,-0.1130137,1,10821,"{""type"":""MultiPoint"",""coordinates"":[]}"
141_0,-0.017866004,0.49068323,-0.01811864,1,12398,"{""type"":""MultiPoint"",""coordinates"":[]}"
142_0,0.10107724,0.5231481,0.056984853,1,22980,"{""type"":""MultiPoint"",""coordinates"":[]}"
143_0,0.122312136,0.29304978,0.1240839,1,21105,"{""type"":""MultiPoint"",""coordinates"":[]}"
144_0,0.11015761,0.6737422,0.1051125,1,3488,"{""type"":""MultiPoint"",""coordinates"":[]}"
145_0,0.4291313,0.84387267,0.43100727,1,1940,"{""type"":""MultiPoint"",""coordinates"":[]}"
146_0,0.17888923,0.6962025,0.13116883,1,4978,"{""type"":""MultiPoint"",""coordinates"":[]}"
147_0,-0.111783884,0.35921624,-0.13347213,1,17475,"{""type"":""MultiPoint"",""coordinates"":[]}"
148_0,0.30325353,0.8163031,0.25828287,1,1346,"{""type"":""MultiPoint"",""coordinates"":[]}"
149_0,0.009423284,0.6969413,0.04337287,1,20904,"{""type"":""MultiPoint"",""coordinates"":[]}"
150_0,-0.09005425,0.48866633,-0.03537415,1,4990,"{""type"":""MultiPoint"",""coordinates"":[]}"
151_0,-0.17997128,0.29689997,-0.21705575,1,19058,"{""type"":""MultiPoint"",""coordinates"":[]}"
152_0,-0.04083045,0.38756916,-0.024390243,1,7500,"{""type"":""MultiPoint"",""coordinates"":[]}"
153_0,0.07764199,0.34861112,-0.06961234,1,3023,"{""type"":""MultiPoint"",""coordinates"":[]}"
154_0,0.09766864,0.04840232,0.049618598,1,8672,"{""type"":""MultiPoint"",""coordinates"":[]}"
155_0,0.10372178,0.72425246,0.09597806,1,20951,"{""type"":""MultiPoint"",""coordinates"":[]}"
156_0,0.052015156,0.664187,0.07391614,1,5835,"{""type"":""MultiPoint"",""coordinates"":[]}"
157_0,-0.11062407,0.2908256,0.059229147,1,10019,"{""type"":""MultiPoint"",""coordinates"":[]}"
158_0,0.008323874,0.5333141,0.0892518,1,18630,"{""type"":""MultiPoint"",""coordinates"":[]}"
159_0,0.3793993,0.74716395,0.45836,1,3000,"{""type"":""MultiPoint"",""coordinates"":[]}"
160_0,-0.043170102,0.35329768,-0.05300813,1,23490,"{""type"":""MultiPoint"",""coordinates"":[]}"
161_0,0.10207254,0.050821487,0.1258512,1,21795,"{""type"":""MultiPoint"",""coordinates"":[]}"
162_0,0.17330211,0.8127936,0.27635327,1,8468,"{""type"":""MultiPoint"",""coordinates"":[]}"
163_0,-0.05416535,0.43738317,-0.039350405,1,18055,"{""type"":""MultiPoint"",""coordinates"":[]}"
164_0,0.10764341,0.5331268,0.0949374,1,25158,"{""type"":""MultiPoint"",""coordinates"":[]}"
165_0,0.0011111111,0.4547225,-0.09126214,1,5843,"{""type"":""MultiPoint"",""coordinates"":[]}"
166_0,-0.039636128,0.47935367,-0.179941,1,6087,"{""type"":""MultiPoint"",""coordinates"":[]}"
167_0,0.2529802,0.736411,0.2731075,1,10772,"{""type"":""MultiPoint"",""coordinates"":[]}"
168_0,0.049455155,0.50178784,0.05263158,1,24404,"{""type"":""MultiPoint"",""coordinates"":[]}"
169_0,-0.020684468,0.16816516,0.13731723,1,20606,"{""type"":""MultiPoint"",""coordinates"":[]}"
170_0,0.17504387,0.7227091,0.13065192,1,2435,"{""type"":""MultiPoint"",""coordinates"":[]}"
171_0,-0.11567982,0.4177065,-0.11145833,1,13260,"{""type"":""MultiPoint"",""coordinates"":[]}"
172_0,0.05552919,0.5358593,0.065727696,1,10824,"{""type"":""MultiPoint"",""coordinates"":[]}"
173_0,-0.13637815,0.42497262,-0.20040485,1,16334,"{""type"":""MultiPoint"",""coordinates"":[]}"
174_0,0.3856882,0.82393795,0.40771878,1,24844,"{""type"":""MultiPoint"",""coordinates"":[]}"
175_0,0.3798377,0.8229063,0.36384484,1,24485,"{""type"":""MultiPoint"",""coordinates"":[]}"
176_0,0.14943396,0.14985164,0.15738317,1,5219,"{""type"":""MultiPoint"",""coordinates"":[]}"
177_0,-0.16730462,0.47230613,-0.21628584,1,16494,"{""type"":""MultiPoint"",""coordinates"":[]}"
178_0,0.34990254,0.7888543,0.3293023,1,11921,"{""type"":""MultiPoint"",""coordinates"":[]}"
179_0,1.9146084E-4,0.5055901,-0.037037037,1,5218,"{""type"":""MultiPoint"",""coordinates"":[]}"
180_0,0.2678354,0.8304274,0.24839015,1,21617,"{""type"":""MultiPoint"",""coordinates"":[]}"
181_0,0.08627327,0.4603736,0.13753127,1,25136,"{""type"":""MultiPoint"",""coordinates"":[]}"
182_0,0.109694354,0.6684902,0.12962963,1,6248,"{""type"":""MultiPoint"",""coordinates"":[]}"
183_0,0.054733805,0.07747563,0.083842255,1,14074,"{""type"":""MultiPoint"",""coordinates"":[]}"
184_0,0.07869339,0.6636455,0.06295993,1,15331,"{""type"":""MultiPoint"",""coordinates"":[]}"
185_0,0.06639714,0.48922795,0.2031781,1,3995,"{""type"":""MultiPoint"",""coordinates"":[]}"
186_0,0.24189016,0.69953346,0.3524103,1,20218,"{""type"":""MultiPoint"",""coordinates"":[]}"
187_0,-0.15647481,0.42323652,-0.37194028,1,16485,"{""type"":""MultiPoint"",""coordinates"":[]}"
188_0,0.033707865,0.24895158,0.03470496,1,19886,"{""type"":""MultiPoint"",""coordinates"":[]}"
189_0,-0.03801086,0.46359113,-0.059575703,1,14405,"{""type"":""MultiPoint"",""coordinates"":[]}"
190_0,0.01802478,0.42741114,0.017942652,1,15448,"{""type"":""MultiPoint"",""coordinates"":[]}"
191_0,-0.01624018,0.518565,0.0039695892,1,19160,"{""type"":""MultiPoint"",""coordinates"":[]}"
192_0,0.0051903115,0.40754038,0.006908463,1,17177,"{""type"":""MultiPoint"",""coordinates"":[]}"
193_0,0.02218381,0.5787037,0.0067310506,1,5466,"{""type"":""MultiPoint"",""coordinates"":[]}"
194_0,0.21858229,0.75913423,0.17393923,1,17292,"{""type"":""MultiPoint"",""coordinates"":[]}"
195_0,0.2837831,0.5327394,0.38338026,1,25524,"{""type"":""MultiPoint"",""coordinates"":[]}"
196_0,0.2761613,0.67760617,0.2732601,1,14724,"{""type"":""MultiPoint"",""coordinates"":[]}"
197_0,0.27267668,0.7613499,0.2540633,1,16756,"{""type"":""MultiPoint"",""coordinates"":[]}"
198_0,0.033892937,0.5598174,0.09235352,1,10820,"{""type"":""MultiPoint"",""coordinates"":[]}"
199_0,-0.09715198,0.4398014,-0.08445146,1,3843,"{""type"":""MultiPoint"",""coordinates"":[]}"
200_0,-0.003941731,0.5318919,0.002893617,1,4085,"{""type"":""MultiPoint"",""coordinates"":[]}"
201_0,0.06779263,0.3667559,0.094554566,1,19777,"{""type"":""MultiPoint"",""coordinates"":[]}"
202_0,0.29092452,0.7710669,0.29460105,1,230,"{""type"":""MultiPoint"",""coordinates"":[]}"
203_0,0.0020565554,0.48173913,-0.060945615,1,8868,"{""type"":""MultiPoint"",""coordinates"":[]}"
204_0,0.15555556,0.6372093,0.10471204,1,3919,"{""type"":""MultiPoint"",""coordinates"":[]}"
205_0,0.013146363,0.088505745,-0.019795574,1,2505,"{""type"":""MultiPoint"",""coordinates"":[]}"
206_0,0.035072207,0.5862069,0.028198278,1,11387,"{""type"":""MultiPoint"",""coordinates"":[]}"
207_0,0.30366954,0.82774323,0.35446525,1,7627,"{""type"":""MultiPoint"",""coordinates"":[]}"
208_0,0.12887207,0.26107785,0.05635246,1,3113,"{""type"":""MultiPoint"",""coordinates"":[]}"
209_0,-0.061574437,0.4119874,-0.093100585,1,19653,"{""type"":""MultiPoint"",""coordinates"":[]}"
210_0,-0.007094716,0.46368104,-0.03268901,1,2501,"{""type"":""MultiPoint"",""coordinates"":[]}"
211_0,-0.115889244,0.32496405,-0.097981,1,24481,"{""type"":""MultiPoint"",""coordinates"":[]}"
212_0,-0.0936081,0.46041575,-0.09970675,1,21956,"{""type"":""MultiPoint"",""coordinates"":[]}"
213_0,0.22503008,0.7514253,0.22672065,1,20982,"{""type"":""MultiPoint"",""coordinates"":[]}"
214_0,0.4417272,0.825824,0.5763422,1,7706,"{""type"":""MultiPoint"",""coordinates"":[]}"
215_0,0.016739525,0.029876977,0.07585931,1,6388,"{""type"":""MultiPoint"",""coordinates"":[]}"
216_0,-0.07064323,0.49365884,-0.0961492,1,8192,"{""type"":""MultiPoint"",""coordinates"":[]}"
217_0,0.44297227,0.8295763,0.4064634,1,7932,"{""type"":""MultiPoint"",""coordinates"":[]}"
218_0,-0.22890463,0.23167649,-0.22333404,1,24563,"{""type"":""MultiPoint"",""coordinates"":[]}"
219_0,-0.06920189,0.33327922,-0.056689095,1,9508,"{""type"":""MultiPoint"",""coordinates"":[]}"
220_0,0.34637964,0.7701642,0.4244687,1,12417,"{""type"":""MultiPoint"",""coordinates"":[]}"
221_0,-0.02793641,0.39260677,-0.003163127,1,22683,"{""type"":""MultiPoint"",""coordinates"":[]}"
222_0,-0.09103169,0.45594406,-0.23314917,1,7515,"{""type"":""MultiPoint"",""coordinates"":[]}"
223_0,0.23053199,0.8268041,0.070113815,1,866,"{""type"":""MultiPoint"",""coordinates"":[]}"
224_0,-0.09962633,0.422003,-0.15073611,1,18586,"{""type"":""MultiPoint"",""coordinates"":[]}"
225_0,-0.060263652,0.48292682,-0.12265512,1,5365,"{""type"":""MultiPoint"",""coordinates"":[]}"
226_0,0.272666,0.7643505,0.26921776,1,3874,"{""type"":""MultiPoint"",""coordinates"":[]}"
227_0,-0.06777963,0.40298507,-0.07786964,1,17156,"{""type"":""MultiPoint"",""coordinates"":[]}"
228_0,-0.032896362,0.14437242,-0.036228288,1,12747,"{""type"":""MultiPoint"",""coordinates"":[]}"
229_0,0.17561994,0.7015032,0.18692249,1,25147,"{""type"":""MultiPoint"",""coordinates"":[]}"
230_0,-0.089661695,0.37809694,-0.09095216,1,6698,"{""type"":""MultiPoint"",""coordinates"":[]}"
231_0,0.258078,0.8174326,0.2669335,1,14581,"{""type"":""MultiPoint"",""coordinates"":[]}"
232_0,0.1700591,0.653769,0.21766041,1,14371,"{""type"":""MultiPoint"",""coordinates"":[]}"
233_0,0.2678353,0.5839058,0.30622837,1,13310,"{""type"":""MultiPoint"",""coordinates"":[]}"
234_0,-0.03238265,0.46994117,-0.039612234,1,22630,"{""type"":""MultiPoint"",""coordinates"":[]}"
235_0,0.20803124,0.69005233,0.10845646,1,18682,"{""type"":""MultiPoint"",""coordinates"":[]}"
236_0,-0.012648336,0.5598185,-0.036094043,1,9272,"{""type"":""MultiPoint"",""coordinates"":[]}"
237_0,-0.23034735,0.3655793,-0.24899474,1,16504,"{""type"":""MultiPoint"",""coordinates"":[]}"
238_0,-0.060824446,0.47683668,-0.07187267,1,15637,"{""type"":""MultiPoint"",""coordinates"":[]}"
239_0,-0.05748098,0.45215964,-0.06877403,1,19439,"{""type"":""MultiPoint"",""coordinates"":[]}"
240_0,0.1207483,0.12217557,0.13099425,1,15508,"{""type"":""MultiPoint"",""coordinates"":[]}"
241_0,0.25258324,0.7028348,0.28657535,1,963,"{""type"":""MultiPoint"",""coordinates"":[]}"
242_0,0.11172742,0.556314,0.15088758,1,5923,"{""type"":""MultiPoint"",""coordinates"":[]}"
243_0,0.17002708,0.6691145,0.16455033,1,8351,"{""type"":""MultiPoint"",""coordinates"":[]}"
244_0,-0.08042204,0.41074648,-0.07925456,1,13033,"{""type"":""MultiPoint"",""coordinates"":[]}"
245_0,-0.073123954,0.4824875,-0.10600445,1,21039,"{""type"":""MultiPoint"",""coordinates"":[]}"
246_0,-0.10555795,0.35919696,-0.10986159,1,20295,"{""type"":""MultiPoint"",""coordinates"":[]}"
247_0,0.15925969,0.09871915,0.117108196,1,11995,"{""type"":""MultiPoint"",""coordinates"":[]}"
248_0,0.063112505,0.42387217,0.024569422,1,6663,"{""type"":""MultiPoint"",""coordinates"":[]}"
249_0,-0.16907097,0.37817883,-0.09691391,1,3455,"{""type"":""MultiPoint"",""coordinates"":[]}"
250_0,-0.200576,0.26752338,-0.19881657,1,23494,"{""type"":""MultiPoint"",""coordinates"":[]}"
251_0,-0.024214659,0.4577603,-0.0087012565,1,20765,"{""type"":""MultiPoint"",""coordinates"":[]}"
252_0,0.35911855,0.827694,0.35476094,1,24075,"{""type"":""MultiPoint"",""coordinates"":[]}"
253_0,0.21008079,0.6138359,0.15349808,1,14754,"{""type"":""MultiPoint"",""coordinates"":[]}"
254_0,0.09061186,0.64934254,0.10765349,1,3058,"{""type"":""MultiPoint"",""coordinates"":[]}"
